Datum (MEZ),Laufwasser,Biomasse,Braunkohle,Steinkohle,Öl,Erdgas,Geothermie,Speicherwasser,Pumpspeicher,Andere,Müll,Wind Offshore,Wind Onshore,Solar,Last
,Leistung (MW),Leistung (MW),Leistung (MW),Leistung (MW),Leistung (MW),Leistung (MW),Leistung (MW),Leistung (MW),Leistung (MW),Leistung (MW),Leistung (MW),Leistung (MW),Leistung (MW),Leistung (MW),Leistung (MW)
2024-03-02T09:30+01:00,2143.2,4599.3,7561.9,1859.5,368.4,5458.2,22.4,61.1,57,203.5,1125,3195.3,7985.5,11660.9,54125.2
2024-03-02T09:45+01:00,2146.1,4595.2,7328,1865.2,368.4,5388.1,22.3,50.7,9.1,203.5,1130.1,2921.7,7546.2,13333.3,54182.3
2024-03-02T10:00+01:00,2145.4,4519.7,7127.8,1849.5,368.4,5211.2,22.2,45.7,20.6,203.5,1127,2833,7067.8,14924.4,53797.8
2024-03-02T10:15+01:00,2145.9,4482.6,6831.8,1834,368.4,5063,22.2,24.2,16,203.6,1122.4,2781.6,6495.6,16299,54006.2
2024-03-02T10:30+01:00,2154.6,4471.6,6707.5,1834.1,368.4,5002.8,22.1,19.5,40.3,203.5,1132.8,2803.6,6080.6,17524,54231
2024-03-02T10:45+01:00,2156.6,4463.5,6577.3,1862.5,368.4,4989.8,22.1,31.2,19.4,203.6,1131.1,2776.4,5729.2,18619.5,54382.2
2024-03-02T11:00+01:00,2159,4414.4,6333.6,1868.5,368.4,5000.6,22,34,19.1,203.6,1145,2589.8,5440.4,19865.9,54031.9
2024-03-02T11:15+01:00,2164.6,4402.6,6190.5,1858.6,368.4,4950.4,21.9,27.4,0.9,203.6,1135.6,2392.8,5291.9,21025.2,54053.3
2024-03-02T11:30+01:00,2171.7,4381.2,6179.2,1843.5,368.4,4886.8,21.7,40,1.4,203.6,1134.4,2220.5,5270.2,22211.8,54399.2
2024-03-02T11:45+01:00,2179.4,4384.4,6052.6,1830.3,368.4,4854.3,21.6,26.6,6,203.7,1134.5,2169.4,5063.4,23273.7,54266.8
2024-03-02T12:00+01:00,2183.1,4328.1,5902,1850.1,368.4,4815.8,21.5,14.8,6.8,195.8,1148,2067.6,5163.3,24422.4,54113.5
2024-03-02T12:15+01:00,2189.6,4326,5695.2,1846.4,368.4,4715.3,21.4,11,0.6,181.4,1150.4,1857.5,5188.4,24993,53443.9
2024-03-02T12:30+01:00,2198.4,4330.8,5657,1842.1,368.4,4712,21.3,16,6.9,181.6,1153.7,1683.4,4936.9,25390.1,53269.7
2024-03-02T12:45+01:00,2199.2,4332.4,5663.3,1841.6,368.4,4689.2,21.2,32,109.9,181.5,1147.5,1464.7,4604,25986,52861
2024-03-02T13:00+01:00,2197.5,4330,5642.3,1822.2,368.4,4596.7,21.1,67,125.1,181.7,1163.6,1380.5,4569.7,26432.9,52287.1
2024-03-02T13:15+01:00,2195.3,4324,5296.2,1801.4,367.9,4555.6,21,54.7,53.6,181.6,1162.1,1285,4943.9,26224.2,51653.4
2024-03-02T13:30+01:00,2192.4,4322.7,5513.2,1799,368.4,4566.6,20.9,56.8,51.4,181.5,1164.7,1195.9,5212.4,26110.2,50932.4
2024-03-02T13:45+01:00,2189.2,4318.3,5495.7,1788.1,368.4,4588.1,20.8,54.1,35.4,181.6,1158.5,1189.5,5303.5,25467.2,50128.3
2024-03-02T14:00+01:00,2173.1,4318.9,5754.7,1812,368.4,4566.6,20.9,63.1,56.7,184.8,1165.7,1147.5,5519.5,24430.1,50595.9
2024-03-02T14:15+01:00,2161,4322.2,5947.9,1802.7,368.4,4595.8,20.9,64.5,51.1,185.6,1161.2,1134.2,6109.7,23204.7,49839.9
2024-03-02T14:30+01:00,2151.1,4273.5,6297.6,1800.7,368.4,4694.1,20.9,58.5,44.7,185.5,1160.4,1124.4,6354.5,21764.8,48979.3
2024-03-02T14:45+01:00,2133.2,4219.3,6744.6,1809.6,368.4,4787.8,20.9,51.7,194.1,185.4,1164.7,1189.5,6819.7,20236.4,48385.1
2024-03-02T15:00+01:00,2135.9,4338.3,7179.8,1847.8,368.4,5003.7,20.9,43.7,187.9,185.3,1175.5,1168.3,7199.5,18475.8,48918.1
2024-03-02T15:15+01:00,2129.2,4374.5,7564.3,1864.2,368.4,5237.9,20.9,46.2,93,185.2,1177.2,1230.9,7185.4,16609.1,48327.8
2024-03-02T15:30+01:00,2119.9,4401.9,7625.3,1874,368.4,5398.5,20.9,53.8,114.7,185.2,1176.6,1266.7,7580.1,14590.6,48248.8
2024-03-02T15:45+01:00,2110.8,4431.1,8043.8,1906.7,368.4,5673.2,20.9,46.4,554.7,185.3,1180.1,1382,7903.4,12652.3,48538.3
2024-03-02T16:00+01:00,2098.6,4518.2,8412.8,2008.6,368.4,5761.9,20.9,54.8,257.3,185.3,1171.7,1509,8342.5,10599.2,49057.1
2024-03-02T16:15+01:00,2089,4565.9,8909.3,2013.2,368.4,5810.9,20.9,50.6,657.2,185.3,1172.1,1595.3,8566.9,8513.9,48674.6
2024-03-02T16:30+01:00,2077.6,4606.5,9245.3,2136.7,368.4,5942.4,20.9,53.2,1729.5,185.2,1175.9,1764.1,8711.6,6466.8,48982.6
2024-03-02T16:45+01:00,2063.3,4640.5,9515.1,2369.7,368.6,6149.5,21,48,2626.5,185.2,1177.8,1960.8,8640.4,4557.9,49714.3
2024-03-02T17:00+01:00,2056.7,4703.3,9637.5,2518.1,368.9,6647.3,21,52.2,1969.3,194.2,1171.7,2113.3,8905.1,2885,50857.3
2024-03-02T17:15+01:00,2052.1,4756,9731.5,2619.8,368.6,6689.3,21.2,55.5,3631.9,196.8,1169.7,2269.8,9790.9,1582,51374.8
2024-03-02T17:30+01:00,2047.2,4769.5,9746.9,2642.5,368.4,6771.6,21.3,52.4,4953.1,196.4,1162.1,2306.6,10652.5,673,52010
2024-03-02T17:45+01:00,2043.9,4774.8,9747.3,2633.3,368.4,6859.3,21.5,52.9,5396,196.5,1162.6,2451.8,11712,185.3,52948.6
2024-03-02T18:00+01:00,2039.2,4784,9814.2,2806.4,368.4,6987.4,21.6,44.9,5373.5,196.4,1145.3,2757.7,12847.9,33.6,54138.4
2024-03-02T18:15+01:00,2037.1,4796.2,9827.4,2861.9,368.4,6983.4,21.6,45.3,5281.3,196.5,1149,3096.4,13808.5,10.1,55311.4
2024-03-02T18:30+01:00,2035.1,4792.7,9808.7,2845.4,368.4,6988.5,21.6,32.1,4642.3,196.6,1147.8,3422.7,14967.2,8.7,55760.4
2024-03-02T18:45+01:00,2032.5,4790.5,9773.5,2860.9,368.4,6990.7,21.6,28.2,3727.8,196.6,1147.6,3844.1,16197.7,3.2,56152
2024-03-02T19:00+01:00,2029.5,4779.1,9824.8,2785.3,368.7,6955.7,21.8,26.6,3772.4,196.5,1130.6,4300.2,17299.1,9.3,56028.2
2024-03-02T19:15+01:00,2024.3,4758.4,9765.8,2772.5,368.4,6814.8,21.9,29.6,2958.3,196.5,1147.3,4666.2,17853.2,2.9,55360.7
2024-03-02T19:30+01:00,2020.6,4742.1,9732,2783.5,368.4,6791.2,22.1,34.8,2348.3,196.5,1149.7,5052.3,18532.8,2.5,54943.1
2024-03-02T19:45+01:00,2014.8,4732.1,9645.1,2682.7,368.4,6717.1,22.2,25,1703.5,196.4,1148.8,5292.5,19108.6,2.3,54199.4
2024-03-02T20:00+01:00,1994.4,4694.5,9312.5,2429,368.4,6537,22.4,49.6,3138.6,196.4,1152.9,5491.8,19505,5.5,53651.8
2024-03-02T20:15+01:00,1994,4680.8,9044.2,2321.1,368.4,6391.9,22.6,45.4,2736.4,196.4,1121.3,5803.8,19664.8,2.7,52772.3
2024-03-02T20:30+01:00,2001.1,4650.5,8837.3,2232.7,368.4,6153.6,22.6,43.3,1550.4,196.4,1134.9,6079.9,19908,1.8,51645.8
2024-03-02T20:45+01:00,2002.4,4647.8,7688.3,2091.9,368.4,6028.6,22.6,47.2,1319.3,196.4,1145,6249.2,19710.4,3.9,50781.2
2024-03-02T21:00+01:00,2004.5,4609.4,7147.5,1965.3,368.4,6128.9,22.7,43.7,1875.9,196.4,1132.7,6275.9,19630.5,5.4,50197.6
2024-03-02T21:15+01:00,2001.1,4601.9,7019.9,1961.7,368.4,6021.6,22.7,43.7,1382.5,196.3,1144.9,6338,19498.9,3,49077.3
2024-03-02T21:30+01:00,1994.3,4591.5,7031.8,1939.7,368.7,5854.7,22.9,43.2,985.5,196.3,1147.4,6334.3,19322.3,3.6,48755.3
2024-03-02T21:45+01:00,1992.1,4577.4,7071.6,1888.4,368.5,5772.4,23,42.9,588,196.3,1121.7,6384.4,19134.4,2.2,48475.7
2024-03-02T22:00+01:00,1990,4514.6,7136.1,1762.4,368.4,5830.4,23.2,39.3,1368.8,196.3,1118.1,6426.6,18668.7,5.3,48691.3
2024-03-02T22:15+01:00,1988.6,4509.5,7049.9,1722.5,368.4,5861.3,23.5,32.6,704.3,196.5,1119.8,6480.2,18550.3,2.8,48149
2024-03-02T22:30+01:00,1985.8,4493.1,7029.2,1717.5,368.4,5708.6,23.6,26.8,684.6,196.5,1088.9,6516.8,18062.6,1.7,47595.9
2024-03-02T22:45+01:00,1989.4,4479.6,7058.5,1688.2,368.9,5549.1,23.7,17.9,487.4,196.5,905.5,6537.6,17350.1,1.8,46821.9
2024-03-02T23:00+01:00,1988.7,4426.5,7140.2,1640.3,369.9,5383.7,23.8,38.7,1188.4,196.6,762.3,6484.6,17006.5,2.4,46080.8
2024-03-02T23:15+01:00,1966.9,4408.1,7060.7,1634,368.4,5384.1,24,38.9,895.3,196.5,755.2,6492.4,16904.2,1.9,45163.4
2024-03-02T23:30+01:00,1976.2,4350,7055,1628.6,368.4,5345.9,24.2,30.3,591.8,196.6,760.5,6480.1,16907.7,1.9,44441
2024-03-02T23:45+01:00,1987.4,4339.5,7143.4,1627.3,368.4,5197.7,24.1,17.4,419.3,195.8,758.6,6399.6,16838.4,1.9,43646.5
2024-03-03T00:00+01:00,1998.2,4306.3,7306.7,1640.7,366.8,5425,24.1,39.5,414.1,180.9,753.8,6109.4,16579.4,3.4,43209.2
2024-03-03T00:15+01:00,2005.5,4305.1,7192.4,1639.9,366.8,5420.8,24.2,38.1,458.5,179.7,761.9,6016.8,16566.8,2.2,42456.7
2024-03-03T00:30+01:00,2024,4312,7070.8,1629.1,366.9,5406,24.3,35.2,294,179.6,752.9,6008.9,16451.8,1.9,41713.9
2024-03-03T00:45+01:00,2058.1,4280,6983.9,1627.6,366.9,5322.2,24.3,29.9,73.5,177.5,751.9,5981.1,16300.2,1.9,41234.6
2024-03-03T01:00+01:00,2046.1,4144.5,6856.4,1619.5,367.1,5025.8,24.3,37.8,104.3,170.2,753.5,6073.3,16069.1,1.8,41167.6
2024-03-03T01:15+01:00,2052.3,4144.6,6787,1622.3,367.2,5034.2,24.3,38.1,96.1,170.3,753.4,6063.5,16134.4,1.8,41032.4
2024-03-03T01:30+01:00,2071.2,4212.5,6718.1,1621.1,366.9,5062.1,24.3,30.9,99.5,170.3,760.4,6018.3,16133.8,1.7,40705.1
2024-03-03T01:45+01:00,2076.7,4237.5,6768.3,1614,368.1,5034.1,24.3,30.5,89.8,170.4,759.2,5953.5,15825.4,1.8,40484.8
2024-03-03T02:00+01:00,2072.8,4221.5,6944.9,1613.9,366.9,5009.2,24.2,41.2,217.3,178.6,753.9,5627.9,15534.3,1.9,40331.4
2024-03-03T02:15+01:00,2073.3,4224.1,6950.7,1615.4,366.8,5023.1,24.2,41.9,170.4,179.7,741.7,5425.7,15293,1.9,40126.2
2024-03-03T02:30+01:00,2079,4231.9,6902.2,1608.6,366.9,5036.3,24.2,41.6,120.8,179.8,741.7,5324,15342.8,2.9,39732.4
2024-03-03T02:45+01:00,2080.5,4244.2,6917.3,1605.3,368.4,4993.6,24.2,41.3,256,179.6,740,5186.9,15142.4,2.8,39318.4
2024-03-03T03:00+01:00,2083.4,4239.3,6938,1604.1,367.1,4985.1,24.1,41.4,240.7,179.6,738.5,5127.8,14991.6,1.9,38965.1
2024-03-03T03:15+01:00,2086.5,4245.1,6922.2,1607,367.1,5188.4,24.4,41.5,284.7,179.5,738.6,5008.1,14720.3,3.1,39043.8
2024-03-03T03:30+01:00,2084.5,4250.7,6894,1609.1,366.8,5162.3,24.5,41.5,324.7,179.6,736.8,4793.6,14566.6,3.3,39141.3
2024-03-03T03:45+01:00,2080.4,4248.7,6906.1,1618.7,366.8,5209,24.3,41.5,389.6,179.6,739.2,4802.5,14697.8,3.1,39105.5
2024-03-03T04:00+01:00,2073,4241.4,6877.4,1615.1,366.8,4854.6,24.4,39.2,116.9,179.7,723,4851.7,14471.6,2.4,39129.8
2024-03-03T04:15+01:00,2065.4,4249.3,6873.1,1607,366.8,4858.8,24.3,41.2,109.7,179.7,719.6,4882.1,14201.8,1.7,39261.2
2024-03-03T04:30+01:00,2066.6,4254.9,6979.6,1614.7,366.8,4974.9,24.3,41.1,219.7,179.7,720.7,4882.2,13811.9,3.2,39411.8
2024-03-03T04:45+01:00,2057.6,4246.9,7044.3,1616.5,366.8,5018.1,24.3,41.5,218.2,179.6,718.3,5001.3,13449.5,2.9,39476.2
2024-03-03T05:00+01:00,2047.1,4267,7147.4,1626.8,366.8,5094.4,24,41.2,202.9,179.7,710.3,5065.5,13354.2,1.7,40030.6
2024-03-03T05:15+01:00,2042.4,4273.7,7180.6,1643.2,367.1,5199.1,23.6,41.8,224.2,179.4,713.3,5100,13240.4,1.7,40100.9
2024-03-03T05:30+01:00,2042.8,4279.5,7089.8,1655.8,367.5,5187.6,23.5,41.8,362.6,179.5,715.6,5108.6,12861.7,1.9,39964.2
2024-03-03T05:45+01:00,2031.9,4295.1,7139.5,1661.2,368.1,5216,23.7,41.8,523.8,179.8,727.9,5193.1,12403.5,2.9,40114.6
2024-03-03T06:00+01:00,2023.2,4339.2,7227.5,1726.7,367.9,5162.7,23.5,42.1,382.8,186.6,718.4,5071.6,12280.3,1.8,40218.5
2024-03-03T06:15+01:00,2017,4365.3,7468.9,1788.6,367.9,5217.9,23.1,41.3,354.1,186.6,716.4,5135.2,12062.7,3,40490.4
2024-03-03T06:30+01:00,2008.8,4374.3,7641.4,1795.4,368.4,5414.7,23.2,29.4,302.8,187,721.9,5268.1,12040.8,11,40816.6
2024-03-03T06:45+01:00,2002.4,4414.7,7867.1,1808.4,368.4,5348.5,23.4,24.7,522.5,186.9,715,5331.7,12031.2,38.1,41012.6
2024-03-03T07:00+01:00,2002.2,4454.1,7926.2,1889.4,368.4,5111.6,23.4,38,1160,186.8,707.7,5387.2,12166,314.4,41611.3
2024-03-03T07:15+01:00,2009.3,4481.9,7948.9,1905,368.4,5191.3,23.2,41.4,1290.6,186.8,709.9,5304.7,12142.4,1090.5,42402.2
2024-03-03T07:30+01:00,2014.5,4494.9,7842.5,1920.7,368.4,5057.3,23.1,41.4,476.4,187.1,706.6,5259.2,11914.7,2267.5,43489.5
2024-03-03T07:45+01:00,2009.4,4507.7,7677.4,1927.9,368.4,4865.6,23,41.4,552.6,194.6,708.1,5199.6,11410.6,3621.1,44334
2024-03-03T08:00+01:00,2021.3,4531.5,7637,1974.6,369.4,4504.6,22.9,41.6,514.6,200,710.6,5272.8,11097.1,5201.5,45380.9
2024-03-03T08:15+01:00,2038,4541.5,7440.2,1982.5,369.1,4409.8,22.8,41.7,698,200.1,710.2,5273.6,10585,7088.7,46237.7
2024-03-03T08:30+01:00,2025.9,4534.9,7327.7,1979.6,368.4,4371.9,22.6,41.6,513.9,200,707.3,5105.2,9758.2,8887.5,46952.4
2024-03-03T08:45+01:00,2023.7,4542.8,7342.6,2074.8,368.4,4359.2,22.2,41.5,660.9,200.1,713.1,4845.7,8863.4,10721.3,47719.8
2024-03-03T09:00+01:00,2021.7,4519.7,7611.1,2054.6,368.4,4397.9,21.7,62.2,1463.5,200.1,714.4,4465,7984.5,12640.9,48332.4
2024-03-03T09:15+01:00,2027.9,4515.5,7470.4,2089.3,368.4,4480.9,21.4,209.3,1282.5,200.3,711.2,4154,7322.6,14522.7,48970.9
2024-03-03T09:30+01:00,2045,4517.6,7376.5,2131.8,368.4,4562.4,21.3,145.2,857.4,200.4,709.5,3826,6755.8,16344.3,49942.1
2024-03-03T09:45+01:00,2048.5,4522.9,7236.5,2190.2,368.4,4509.1,21.1,107.8,747.6,200.4,709.4,3565.4,6202.5,18176.5,49910
2024-03-03T10:00+01:00,2043.3,4449.4,7162.8,2326.8,367.9,4358.3,20.9,173.4,863.4,200.4,719.2,3592.8,5715.7,20046.5,50362.2
2024-03-03T10:15+01:00,2033.5,4434.3,7083.8,2364.4,366.8,4387.6,20.8,53.3,387.4,200.3,717.5,3485.3,5349.9,21526.3,50694.5
2024-03-03T10:30+01:00,2005.7,4414.1,6895.7,2432,366.8,4388.5,20.7,48.9,205.6,200.4,722.4,3315.7,5099.6,22811.4,50996.6
2024-03-03T10:45+01:00,1983.6,4418.3,6719,2459.8,366.8,4319.6,20.5,57.9,46.1,200.5,720.2,3210.4,4950.1,23794.2,50687.3
2024-03-03T11:00+01:00,1991.5,4402,7006.9,2482.9,366.8,4106.6,20.3,104,444.7,200.5,732,2822.6,4974.5,24600.8,50557.4
2024-03-03T11:15+01:00,2018.5,4397.3,6930.2,2505.7,366.8,4158.6,20.1,71.8,457.9,200.4,724.6,2682.5,4988.2,25197.5,51001.6
2024-03-03T11:30+01:00,2031.6,4391.9,6891.4,2556.9,366.8,4383.7,20,61.4,211.5,200.6,730.6,2564.1,5050.7,25795.9,51429.8
2024-03-03T11:45+01:00,2013.1,4380.8,6826.1,2618.5,366.8,4327.1,19.8,47.4,137.6,200.3,730,2407,5262.2,26295.4,51003.3
2024-03-03T12:00+01:00,1996.2,4334.7,6860.2,2646.3,366.7,4199.9,19.6,60.8,189.4,200.4,734.2,2328.5,5496.5,26505.5,50705.6
2024-03-03T12:15+01:00,2016.2,4344.9,6789.3,2654.2,366.9,4225.1,19.4,45.7,33.2,200.6,747.7,2344.8,5878.3,26523.6,50274.2
2024-03-03T12:30+01:00,2001.1,4326.7,6753.6,2605.5,369.8,4192.9,19.3,44,2.3,200.6,752.1,2307.2,6139.3,26445.6,50061.1
2024-03-03T12:45+01:00,1972,4314.8,6536.3,2559,369.9,4078.3,19.1,39.4,0.4,197.4,742.3,2339.8,6436.6,26435.9,49550.5
2024-03-03T13:00+01:00,1980.1,4297.6,6322.9,2538.5,369.9,3819.4,19,27.5,0.5,193.8,746,2214.3,6726.9,26252.2,48103.8
2024-03-03T13:15+01:00,2008.5,4300.1,6268.2,2545.7,369.9,3815.5,19,29.9,0.8,195,748.3,2242.7,6839,25779.2,47428
2024-03-03T13:30+01:00,2010,4283.6,5962.4,2508,369.9,3825.9,19,34.8,0.3,194.9,748.2,2279.3,6654.3,25299,46886.6
2024-03-03T13:45+01:00,2018.2,4288.6,5796.6,2454.7,369.9,3830.6,19,39.5,0.3,193.3,756.5,2354.2,6493.3,24668,46345.6
2024-03-03T14:00+01:00,1998.5,4288.8,5743.4,2422.7,370,3690.2,19.1,38.5,0.4,177.2,773.5,2465.1,6470.5,23858.2,46694.4
2024-03-03T14:15+01:00,1999.8,4290.4,5766.1,2398.2,370.8,3688.7,19.1,40.9,0.3,176.2,942.7,2534.1,6679.4,22908.8,46283.8
2024-03-03T14:30+01:00,1999.6,4305.3,5800.2,2379.2,369.9,3722.3,19.1,39.2,10.1,176.2,1074.2,2586.8,6902.2,21737.7,45680.4
2024-03-03T14:45+01:00,2007.7,4322.9,5777.6,2349.6,369.9,3724.3,19.1,41.8,88.6,176.2,1145.1,2780.8,7021.2,20445.6,45502.6
2024-03-03T15:00+01:00,2009.7,4334.8,5950.8,2253.2,369.9,3848.4,19.1,29.8,53.6,176.1,1154.2,3623.2,7081.4,18836.1,45958.1
2024-03-03T15:15+01:00,2013.7,4357.1,6369.5,2142.7,369.9,3939.9,19.1,39.8,76.2,176.2,1148.3,3465.8,7256.2,17201.4,45296.2
2024-03-03T15:30+01:00,2011.9,4361.8,6789.4,2183.5,369.9,4056.9,19.1,41.4,87.5,176.1,1152.2,3482.8,7527.3,15417.8,45124.6
2024-03-03T15:45+01:00,2003.2,4390.9,7244.5,2233.3,369.9,4194.8,19.3,40.9,74.4,176.1,1154.8,3581.2,7671.9,13585.6,44842.9
2024-03-03T16:00+01:00,1995.1,4472.3,7660.5,2400.6,369.9,4575.8,19.6,22,42.5,186.8,1156.8,3646.5,7616.3,11571.6,45446.7
2024-03-03T16:15+01:00,1988.3,4517.5,8041.6,2466.7,369.9,4895.2,19.6,34.5,55.7,194.8,1164.8,3861.6,7618.8,9468,45720.6
2024-03-03T16:30+01:00,1969.2,4524.7,8303.6,2508.6,369.9,4979.8,19.7,39,95.4,194.8,1164.2,4127.3,7790.9,7362.9,46299
2024-03-03T16:45+01:00,1954.1,4555.5,8563.8,2575.7,369.9,5033.6,19.8,41.4,739.8,194.6,1160.7,4415.8,7859.6,5349.6,46822.5
2024-03-03T17:00+01:00,1947.3,4633.2,9176.7,2630.5,369.9,5294,19.9,33.9,139.2,204.6,1175.1,4379,7995.2,3625.2,48037
2024-03-03T17:15+01:00,1937.5,4656.6,9915.6,2910.3,369.9,5443.5,20,33.5,178.1,213.4,1176,4645.9,8350.4,2055.2,49068.8
2024-03-03T17:30+01:00,1933.1,4687.3,10155.4,3160.7,369.9,5532.8,20.2,33.6,580.6,213.3,1170.8,4856,8772.6,916.4,50353.3
2024-03-03T17:45+01:00,1928.8,4737.2,10510.3,3252.1,369.9,5614.8,20.4,41.4,972.1,213.4,1173,4695.9,9322.6,264.8,51611.5
2024-03-03T18:00+01:00,1928.7,4767.9,10876.9,3054.9,371,5756.7,20.5,41.4,3010.3,219.8,1143.9,5169,9847.3,36.6,53260
2024-03-03T18:15+01:00,1931,4788.1,11044.3,3108,370.3,5844.6,20.7,41.4,2785.1,220.7,1146.9,5159.1,10492,4.5,54264.3
2024-03-03T18:30+01:00,1934.8,4786.5,11118.8,3119.7,369.9,5844.8,20.7,86.8,3274,220.7,1141.7,5112.1,11117.3,3.8,55164.9
2024-03-03T18:45+01:00,1941.7,4792.5,11160.7,3180.1,369.9,5929.4,20.9,89.7,2978.8,220.7,1128,5024.5,11590.4,5.3,55248.5
2024-03-03T19:00+01:00,1945,4777.3,11272.4,3191.2,369.9,5991.4,21,115.6,3104.7,220.8,1133.7,4867.6,11922.7,9.3,55194.7
2024-03-03T19:15+01:00,1947.9,4775.9,11451.1,3182.3,370.1,5962.9,21.2,53.1,2623.9,220.5,1127.1,4647,12052.3,4,54720.2
2024-03-03T19:30+01:00,1945.8,4765.6,11488.8,3162.5,368.9,5966.2,21.4,50.4,2241.5,220.5,1139.5,4457.6,12370,2.9,53986.5
2024-03-03T19:45+01:00,1945.3,4760.6,11444.9,3155,367.8,5992.4,21.5,39.5,1685,220.6,1143.7,4367.5,12517.9,2.8,53766.5
2024-03-03T20:00+01:00,1942.4,4714.3,11421.8,3070.7,368.4,6011.8,21.8,139,941.5,220.5,1150.6,4336.3,12396.7,3.4,53245.3
2024-03-03T20:15+01:00,1946.2,4685.1,11361.5,3055.1,368.4,6009.8,21.9,45.3,563.8,220.6,1152.5,4388.8,12423.5,2.5,52364.3
2024-03-03T20:30+01:00,1945.3,4665.2,11443.7,3044.4,368.2,6003.8,22.1,69.4,293.7,220.5,1151,4313.3,12136.5,2.2,51444.7
2024-03-03T20:45+01:00,1946.7,4654.9,11354.1,3039,368.2,6025.6,22.4,44,185.5,220.6,1148.8,4260.2,12025.7,2.1,50962.2
2024-03-03T21:00+01:00,1950.8,4589.9,11383.9,2951.8,367.7,6009,22.3,40.5,34.6,220.6,1147.2,4284.6,11739.1,2.1,50666.4
2024-03-03T21:15+01:00,1953.3,4575.9,11266.8,2843.5,367.5,6010.7,22.5,29,82.5,220.6,1151,4321.5,11447,2.1,49971.7
2024-03-03T21:30+01:00,1958,4559.7,11360.5,2745.5,368.4,5988.6,22.6,30,85.4,220.6,1150,4261.2,11247.1,2,49605.4
2024-03-03T21:45+01:00,1962.8,4551.7,11378.3,2688.9,368.4,5976.8,22.7,15.7,75.2,218,1149,4167.6,11194,1.8,49329.3
2024-03-03T22:00+01:00,1963.4,4501.9,11495.5,2638.3,368.4,5901.5,22.9,34.5,77.4,205.8,1143.9,4007.6,10981.6,1.6,49692.4
2024-03-03T22:15+01:00,1965.9,4494.9,11488.8,2637.5,368.4,5900.1,23,37.6,30.1,205.7,1144.2,3874.8,10888.4,1.7,49507.1
2024-03-03T22:30+01:00,1967,4486,11540.8,2645.9,368.4,5875.6,23.1,23,38.6,205.7,1148.6,3779.3,10473.1,2.2,48705.2
2024-03-03T22:45+01:00,1964.5,4476,11666.5,2632.3,367,5797.7,23.3,16.3,18.5,205.6,1142.5,3558.9,10017.2,2,47841.7
2024-03-03T23:00+01:00,1972.2,4413.5,11805.3,2548.5,368.4,5496.5,23.4,42.5,129.1,191,1145.9,3292.2,9643.5,2.5,47437.9
2024-03-03T23:15+01:00,1983.7,4392.7,11375.8,2548.6,367.5,5401.7,23.6,38,30.7,187.2,1141.3,3050.5,9352,2.4,46344.3
2024-03-03T23:30+01:00,1994.7,4382.3,11222.5,2552.5,368,5378.3,23.7,46.5,112.3,187.2,1149.2,2873.2,9044.7,1.9,45587.3
2024-03-03T23:45+01:00,2003.9,4363.8,11205.1,2553.4,366.9,5237.8,23.6,41.3,38.8,185.8,1156.2,2639.4,8771.7,2,44675.4
2024-03-04T00:00+01:00,2013.4,4273.8,11465.1,2494.6,367.7,5127.8,23.7,69.6,338.2,172.7,1122.9,2464.7,8510.8,3.4,44332.2
2024-03-04T00:15+01:00,2019,4242.4,11449.3,2471.4,368.4,5204.1,23.8,43.4,204,172.1,1122.3,2262.6,8369.3,4.3,43578.1
2024-03-04T00:30+01:00,2022.5,4230,11516.2,2425,368.4,5260.5,23.7,49.2,240.1,172.3,1116.9,2027.7,8024.7,2.6,43135.1
2024-03-04T00:45+01:00,2024.4,4234,11473.8,2417.6,368.4,5252.5,23.6,48.8,277.2,172.3,1123.7,1803,7728.7,3.4,43187.7
2024-03-04T01:00+01:00,2026.7,4220.5,11549.9,2399.3,368.4,5350,23.5,53.5,187.6,172.3,1117.7,1620.7,7504.5,4.2,42791.5
2024-03-04T01:15+01:00,2023.5,4203.7,11547.1,2400.5,367.8,5345.4,23.5,46.2,101.5,172.2,1119.8,1567.3,7382.5,4.2,42783.9
2024-03-04T01:30+01:00,2026.7,4224.3,11527.6,2408.2,368.4,5325.5,23.5,45.8,72.6,172.2,1122.3,1518.3,7148.8,3.9,42671.1
2024-03-04T01:45+01:00,2026.8,4234.7,11588.9,2416.4,368.4,5280.2,23.5,43.8,126.3,172.2,1111,1393.7,7031.7,3.2,42654.2
2024-03-04T02:00+01:00,2022.1,4230.7,11821.1,2443.6,368.4,5287.5,23.7,47.8,102.2,172.2,1101.2,1305,7006.2,4.2,42569.3
2024-03-04T02:15+01:00,2020.5,4235.7,11830.5,2427,368.4,5312.9,23.9,46.4,76.3,172.2,1096,1200.9,6915.9,4.6,42200
2024-03-04T02:30+01:00,2018.4,4221.6,11803.7,2418.4,368.4,5323.6,24,46.3,40,172.2,1086.8,1137.2,6898,2.2,42156.8
2024-03-04T02:45+01:00,2016.6,4214.9,11811.2,2432.5,368.4,5305,24.1,46.1,37.3,172.1,1089.9,1072.8,6678.9,2.3,42100.5
2024-03-04T03:00+01:00,2012.1,4209.8,11851.5,2455.2,368.4,5400,24.2,56.1,60.2,172,1084.7,1070.7,6564.5,2.3,42395.7
2024-03-04T03:15+01:00,2010.5,4211.5,11918.2,2474.8,368.4,5402.5,24.2,46.2,154.7,172.2,1082.2,1138.7,6451.7,3.1,42545.4
